Crop,Area,Rainfall,Temperature,Yield
Wheat,31.070476198708434,200.08168982836327,21.236564905698085,90.17390247564126
Cotton,15.777756623804025,482.1775734437746,30.923198491345595,20.49349085552424
Soybean,17.448437631499242,1238.475717529394,28.668516004843188,35.09151291901447
Maize,7.385701225444458,571.2881080468999,22.165573056958664,37.817389032301676
Cotton,27.70413162690088,551.7891499366664,27.232442681034016,35.706863791911076
Sugarcane,34.45088647067521,1222.4262899088396,26.847284521309923,2143.2510070552953
Soybean,9.43767649175802,145.15596480303714,28.114394233766653,20.803212387938895
Wheat,9.017194002775536,718.0969449815279,14.561590617311634,32.25400005398766
Maize,34.59693571399477,730.010833097032,19.646382958980745,161.98970276283086
Wheat,39.254265904409806,456.22674965287484,22.87434434919192,142.76547711232445
Sugarcane,24.972704209960952,1532.3776372480513,25.572545567060757,1554.0802514312445
Cotton,43.86243883317174,422.724971872004,27.603516712357766,69.26558053259184
Sugarcane,43.908571251719195,1299.0605800691453,27.759830702831447,2831.4056381011765
Cotton,15.678259661129966,419.1388373010683,24.740689329830204,22.03879126777019
Maize,32.96177452810387,478.4210387141861,30.14469112821788,141.95513763521322
Rice,1.3451028165829513,1546.1703091739946,27.1714803799768,5.267806218965293
Sugarcane,45.87490306134645,1502.8298529931517,37.2605884959128,2454.5814962349805
Sugarcane,39.30472046123321,1368.8472514588618,28.50409113786283,2122.727634821206
Wheat,17.769050714166323,520.8455878256815,20.140393870239954,54.46366631538232
Sugarcane,7.7489708455026225,1580.8670955261216,28.50796864038078,415.3909382320696
Sugarcane,39.53877996287799,1288.0989128309227,25.98786402788595,2101.580065936383
Rice,36.86176412703854,1108.0686455454006,24.85858675646444,146.50729398714063
Cotton,25.50166186291079,396.53302976200075,29.123934513660792,40.337339153106264
Soybean,40.023145408365735,885.2963750210433,27.812712850682193,98.30199280896932
Wheat,36.03268835403708,458.90699607425495,21.677631128123565,127.76926469501473
Sugarcane,1.816905979382022,1430.9670589100408,24.804566785353124,110.07038478120957
Rice,17.917963050795603,975.4737109921309,27.09231929556897,82.72432056028667
Maize,20.931913680028256,687.263467533671,17.654030107241987,103.39594792925207
Maize,1.9786736963233782,1254.7882077354402,16.143919133113652,8.567213316052172
Sugarcane,36.18533989884218,1833.4764685877233,30.043817424426837,2032.882991346984
Rice,9.716318877990481,803.9131540867959,21.005226139411683,41.45275656531372
Cotton,13.656721027252019,677.2765307696122,24.411923018800113,21.412397734716144
Wheat,24.90710956868579,255.93586201120485,22.616115928685165,63.052907450224986
Soybean,15.258970088668491,858.851335632414,11.838370375079297,38.721688214057444
Wheat,23.732876909289654,465.45263496659913,21.40959394063156,84.36953729624469
Sugarcane,31.945674555131855,1285.0070744548364,29.33201103336115,1904.6047435555788
Rice,46.566844109630196,1165.7522087089903,18.39904882083754,192.6417908412293
Sugarcane,20.91027931722462,1539.5298605799014,29.44945657871967,1296.9771000445617
Rice,7.13627125580859,1183.8240854217747,23.382453902081817,30.424297165370163
Wheat,36.03002346578714,145.7605669690273,24.815913714264084,103.00207748532756
Sugarcane,32.753485584705494,1307.4697976162047,34.11391390417001,2022.2305893351088
Cotton,44.73098560364857,553.7398114140601,33.529165331473564,60.0616792091429
Cotton,20.938023138140764,298.7517228747383,28.89814299727502,30.878198266170347
Sugarcane,11.133086126163061,1459.2353749758854,35.083148374431545,686.7585846554138
Wheat,48.31488173766332,250.54147099396934,13.642944089129623,144.94211385058634
Maize,32.85554794754147,862.2992137376891,23.354182579169773,146.42660123087637
Rice,19.06753261807145,1315.5957047279114,28.331348360217618,87.64461261953167
Soybean,26.491366064697246,941.9898517117424,25.35670276823972,70.91146073280223
Rice,46.88817323420106,1309.5311543838384,27.45039814125748,216.8835628107894
Soybean,8.244769455256804,304.5858052179288,23.22443131836144,21.2421339931397
Wheat,14.40355942109491,490.45950610307676,21.147755701307705,50.91053631973674
Wheat,1.6867113587767921,644.5653789971025,36.130658294598504,4.846530467494119
Cotton,41.31021595554094,539.287134946817,28.13102376387018,60.778909280708824
Soybean,33.699260633716975,767.665037756916,10.147871320609722,69.14161894226025
Rice,24.779241069024053,1007.6230275588101,27.03363734730557,109.40694187344674
Sugarcane,30.78114349173747,1546.44290119098,29.407456391425438,1709.0831193263307
Soybean,4.572024141711095,840.2989563849429,19.174891022866824,11.193956132143567
Cotton,46.786590625283175,733.5044225404682,30.479025105137854,61.52612608844055
Wheat,7.491062160754401,905.5479386296116,29.99435867969857,21.03880438991961
Cotton,1.0307483147943524,574.4643855388813,23.86742414376972,1.5063110001637838
Sugarcane,7.316226668601448,1558.9942911417643,27.326216645778384,363.6966777780725
Rice,35.14098593183481,1145.2700424643974,31.40469788333364,141.58183303845604
Wheat,38.3943528295325,746.8495630854947,17.654129002689963,117.24258275715287
Maize,8.882154380769798,1005.8826201910651,21.5069117817972,46.60698427746381
Soybean,29.484729966527613,618.6166031999439,14.929131334131725,69.91165568217801
Soybean,42.561953299091876,44.99787321730889,15.083255407851112,78.80990465246451
Soybean,42.492465091617525,933.3569986406416,24.304348645360506,100.22775527088014
Wheat,45.97085997222754,541.0029545741857,9.53733397125422,155.62508246285455
Rice,17.36823187257802,1120.0243522663256,23.671977198569476,75.90980151683492
Rice,9.356364396013069,913.4806740416918,26.32134135822818,39.556479031950936
Maize,27.66132257303396,947.8360989403136,11.748212713578999,129.87329088425267
Sugarcane,14.627496210136368,1497.8644271466712,29.71302317462982,756.7716336810821
Maize,38.216487287130256,613.938860429111,25.311250928478692,179.79826006491152
Soybean,15.01840617953177,723.0976566279168,24.318308231827437,37.15334588718778
Cotton,37.35777416518244,550.4495163520581,29.53672808353985,62.35795291026935
Maize,45.38967189049773,768.3389043980673,17.62782175830041,212.8571128490193
Sugarcane,5.01498351286916,1548.248049681346,29.68675888939089,301.8455499497403
Rice,45.820033456515795,590.4445375212806,28.98997274806118,180.3958425744681
Sugarcane,36.703214093528054,1526.8825055804552,22.866620523898305,2036.267240304627
Maize,40.31141116022641,810.1072685585823,17.653477293962297,223.36613628939352
Maize,8.411949938671121,510.1698953774226,17.82639845275097,39.98233970058347
Rice,16.36039063247607,1501.9247919931356,33.00649165888794,76.73851817387525
Soybean,46.726452935401895,806.1951323928181,31.831852728346263,84.35850470512392
Maize,37.27853655010997,864.2752638162913,19.35266518246496,171.48967105211355
Soybean,26.100767629936765,652.80601699078,37.69005702103165,59.66382555539049
Sugarcane,9.49640724409985,1508.5140682758065,33.0838054658649,659.5914515418519
Maize,2.5910678128956657,989.7626192943239,26.353733222942015,12.304583082616267
Sugarcane,46.23552544234398,1217.629658335611,29.29237123316526,2642.586408074343
Maize,3.7403911562830574,830.1821927250139,19.32879864018537,18.26067097150972
Soybean,1.490510117397685,736.9090604678693,32.28539884240535,3.8933375710190807
Rice,16.62204882077723,1286.4433381518509,18.299639644380328,65.15427037347351
Soybean,13.584671848534075,710.7081261231002,30.839130120126022,35.945284407317374
Rice,5.430529911791377,862.5552500128597,19.93485244188581,22.747489755694378
Cotton,34.933186625298454,540.1990075835081,24.71293103144558,47.97919443132471
Rice,8.419111752868167,1385.6491382688648,28.22259245822646,34.44198811831875
Sugarcane,3.3140189482429863,1459.983886838664,24.23253787007608,178.88391373525914
Wheat,29.349632681688366,671.3176883772701,20.56328844375323,94.29582974232973
Sugarcane,8.798795115697661,1297.3263984817352,24.344788128520573,403.9873719608936
Cotton,11.560130019840672,423.64017910664575,31.623115733821972,11.762927375823999
Wheat,9.172579424000034,630.5647751039571,20.04560359750938,34.08299687593997
Sugarcane,28.285096039821813,1618.8999613499113,28.38556797710697,1537.1365003981457
Sugarcane,27.943969136654314,1806.896420358903,28.306787456349102,1811.590043343298
Soybean,11.557682456510772,945.9980736877367,26.015738634531633,30.71467594571533
Soybean,33.87237946309339,585.5995123473731,18.999646384084954,95.59427374060385
Rice,29.952447102360612,1357.4033139281782,18.704671870346267,140.0289266506991
Sugarcane,27.51898452279362,1508.2474037033157,27.98281150689321,1860.8758397135223
Wheat,35.96676094691011,222.14025395780197,21.634277003052187,114.36725020957606
Wheat,5.172038191248025,712.3849570976163,25.300448699543328,14.825042884356401
Rice,47.63341791313632,1121.5636877604832,29.003827133697953,199.08304771717408
Soybean,36.50333754878209,906.7610752017249,30.155599989969524,79.36035276332132
Maize,31.928215824943486,558.7193498563909,23.176399949539135,147.83730727354168
Rice,26.77138226817151,1097.860277298047,25.013305790632756,133.1771067700127
Soybean,33.86563894668744,507.9742522703435,21.367664908794413,80.55155580398447
Cotton,16.413643395440896,649.9858052526379,29.404816605825495,22.785903774961632
Maize,25.965934787985894,936.6446029577617,11.503218677904872,113.73260095233674
Sugarcane,43.70293854611203,1208.4751026758845,32.8338586309209,2335.0654655799863
Cotton,12.913101990710766,704.3005051139705,24.465476104312014,18.210126820886423
Soybean,33.576081545097274,761.7516408622786,19.199726727911994,72.86088732753991
Soybean,41.40133642019653,671.6940725324305,22.328833390144812,116.70506113389995
Maize,9.591377827466136,742.4790531638395,25.66773906752933,53.163112134113995
Rice,27.487081094057285,1187.4768362774155,28.333530304293046,114.39890189990156
Sugarcane,12.772005904750891,1005.6880183371479,30.946016517371177,607.8145853532585
Sugarcane,40.2393317109477,1961.230596949243,30.306635847597242,2041.9817964143353
Soybean,11.25807156982084,746.4973236838734,28.28119398683657,30.00162176712877
Sugarcane,34.81838245961227,1558.8496625534112,33.96174204471841,2038.820354128955
Soybean,37.38916349440284,799.8191632275499,34.73195818907927,70.04337521622936
Soybean,32.788021804910976,975.7342834607177,30.056940599585793,74.73537564026842
Soybean,25.41127565952498,567.1591312107537,20.43511344430918,47.49295514293471
Rice,22.578336928235323,1246.4012566297606,32.045955142995616,100.65402006650598
Maize,26.61276324931245,787.2103014638705,22.459354667901003,127.59621503682764
Cotton,47.093819198438354,515.2219915355295,27.307438776963878,67.13727228948778
Wheat,16.239343179873483,553.8044538523395,25.234558972440695,55.39724431152558
Rice,40.06950347684817,1134.2063332005114,27.763788724923504,168.2492122604705
Soybean,6.04234932875803,556.1167918439838,21.64394498825772,16.50723845030618
Wheat,14.14607282096086,630.2550088237377,27.941470760274722,51.932556585662475
Maize,33.62703054459759,895.5678406577898,22.42694305067479,163.32900067331465
Cotton,26.947147136100416,1064.9346611705637,32.78147501045673,35.839310487846326
Maize,28.032710422516622,435.84794443959674,24.525105441368837,120.67354958985705
Soybean,30.429724830171946,649.9579454471716,26.632572272848336,80.77239399849155
Wheat,13.996197602631055,562.6223537147783,14.630413956771115,46.378780272090765
Rice,24.85080136926346,1290.9835473483363,28.95692753038992,92.77024001760407
Wheat,38.55121274731212,705.7537982846961,16.058069430654967,130.82718497719185
Soybean,40.02613670735266,828.8583052522508,36.26420806539936,96.89383580228161
Soybean,37.7310999350009,859.3810882753876,32.82932667592995,100.39605587395545
Cotton,31.506194493806305,597.517356094881,31.225189277244986,40.3210519695826
Wheat,14.570776288105883,534.1197588925713,10.507384849677143,43.97476664271956
Wheat,20.045062782876574,472.39534491004673,24.796786797522486,58.79128061601126
Rice,39.24308578062759,1145.2541495666478,23.643819293335582,173.62028599635096
Sugarcane,33.26158017347505,1152.314619435971,32.43019340821374,1738.6975072035011
Cotton,3.564310007732479,704.1003766153949,21.47395951097345,5.232294862318536
Maize,25.915472730093278,709.8641967004535,24.91340406507593,118.92359396762758
Maize,24.113239577669265,817.7412478089515,19.209568249316632,120.03182113491611
Cotton,49.9294795226958,518.5079785416797,33.16940527462104,77.91170021882346
Soybean,1.4458108827580238,675.1428445675127,26.61739904582297,3.5081203382483186
Soybean,25.484478283862305,644.7564007999146,26.675540335670316,64.91882692565616
Wheat,48.399077456320015,492.1527052602512,20.420196045249337,138.6935565987268
Wheat,35.121759194118496,652.2528582329479,14.26054544069863,122.68072280813347
Wheat,26.56971288995428,481.60864347914685,24.17804012559985,88.91563704319951
Rice,2.2689074422247724,849.9184529104991,27.199129035155412,9.97186007963429
Cotton,10.006831584608932,370.22971801414235,32.772145382929764,14.308160890039726
Sugarcane,41.11859370882539,1338.877251451208,31.63935909116645,2716.1587560302232
Sugarcane,23.165298885457094,1588.499335913586,26.06534224898057,1196.658623466151
Soybean,35.63337621431475,773.5020821081205,24.99680350587284,96.72910661285931
Wheat,33.44347946460078,-76.83088715246686,10.224756148408586,93.09177107300913
Wheat,24.064348975062018,787.7652758908446,18.859859851075605,70.91932946828582
Wheat,37.700951852842884,382.81880786376485,12.387926528666302,114.21439390442403
Sugarcane,38.686279431857656,1681.4975172442944,29.394359370279084,2437.5828623004472
Maize,26.48660754144956,461.99788998621267,22.377997447254685,124.04091082148867
Sugarcane,27.3060981786283,1579.8635203438262,29.123527350479936,1679.1152514843866
Cotton,3.7976432649843126,670.9626749320239,30.521439266921362,6.674636974175054
Wheat,10.783817163991689,34.11166977548481,20.153737915437492,32.00058365379289
Cotton,32.94153658873269,740.153201441097,29.674190975123107,51.289411031976115
Soybean,9.412231557117629,891.5864110431369,29.00106482872139,26.59676037494753
Maize,41.07163309888155,951.1992105553834,24.53078827730356,198.53398080496459
Wheat,32.329365226595996,446.12957905464845,23.382393343865203,99.09573145736039
Sugarcane,34.206395514767216,1602.674513727604,30.839066223378946,1744.5255268611968
Soybean,44.84263097073375,388.24260099523167,23.000889883400752,113.71311823551945
Rice,22.463068021166137,902.607983792747,27.11944741221993,77.5677505477357
Sugarcane,21.480456892680465,1273.2339286387291,25.91158801697433,1181.053449530109
Rice,18.59103763588392,1111.3893200484006,21.306512508352185,90.7801804902736
Cotton,44.78198859827258,833.8816464312924,24.17468833544537,58.29641426732942
Soybean,14.67806252789292,874.9488166062941,28.312269930635633,36.38387033198326
Maize,4.0994170360353,944.8273118628995,15.320687979156933,21.527092612560942
Soybean,43.91236440409861,1268.1772786002996,38.939544867653424,107.87807393007301
Soybean,19.260199364813214,284.07334355059214,29.049145388317463,47.4209121329544
Soybean,14.910030897944948,1060.9668731287995,20.60224794180285,33.2626561369832
Wheat,18.420960060448373,682.083699937114,16.974218821970013,70.32102112062692
Sugarcane,12.133176213768218,1718.2298185071004,32.283440053651994,685.1517417173645
Wheat,46.566166394137575,612.450056633944,30.068494586656787,155.3659199505921
Sugarcane,7.392119087237283,1297.6392957982457,25.097652325390513,458.9959166127497
Cotton,29.97375629723899,673.3299624294588,34.99848069486174,42.32284711931127
Rice,40.55582081698627,897.9917576029495,23.279386317185843,171.37116019998044
Wheat,21.415165833273775,312.8279555755263,22.23053181253954,64.00851926535442
Cotton,12.668117319445939,635.0349898618006,30.79631844714318,16.67744022829951
Wheat,42.819812106925106,568.5592843854317,22.75976573997892,167.35366838135693
Maize,20.98681760222933,895.1176871857165,19.89094410284391,83.3436354451988
Wheat,29.78004177090837,415.3415516617201,17.896443847040658,99.52921850128712
Cotton,14.74229817324271,540.5885584254514,32.25622890864705,20.55686519889026
Rice,39.84916221840283,1138.9059941504263,27.1753916909293,161.93245099180496
Sugarcane,40.5276068834154,1525.2263031692032,28.348119683295113,2267.2730405536754
Maize,15.075627048976315,1134.971934582813,20.35255349891007,69.02160951322962
Wheat,30.34527164310854,363.8064433429076,8.993782632745408,75.3055327645449
Wheat,47.119520011913586,718.484400458872,20.970275331918774,127.4975296296408
Sugarcane,20.525459343351507,1430.239369025405,25.34112664503415,946.395177452349
Wheat,13.478422635189894,731.9227176850562,29.289642804638415,43.314227557850856
Wheat,37.234258040321556,132.2446564042009,9.067833871327169,95.87054723303032
Maize,9.803191326005454,913.8731837187547,27.257462481293445,42.64161765244449
Sugarcane,46.692693701771745,1586.3263259275195,30.066323215419867,2991.42430392265
Sugarcane,26.4958576833779,1388.5738854855538,33.043677945622086,1452.4587620706295
Sugarcane,48.147597937621576,1652.4303427304067,26.90113935873061,2668.768452908782
Cotton,16.836518243011493,715.6604564222558,27.091815334764586,22.421929509313426
Maize,8.810349353798706,728.9766869113784,20.796687697812327,37.453637201939166
Sugarcane,25.86794562899724,1440.8096644016557,35.320951552744255,1184.0149052657207
Maize,39.28324172287892,517.7886337867836,16.090807152955044,194.71114278501494
Maize,32.06058362978965,862.2981717595579,12.53618911204974,126.22276783944776
Wheat,47.94098830919564,329.69200404413624,18.013383737243192,158.84999284361265
Cotton,17.479096626273737,407.2715396347265,21.95356079104636,20.75035748062468
Soybean,38.669444855336856,875.6364829940609,25.546942198843695,86.46404801182842
Wheat,4.681022597570952,523.312469848389,25.793051833708507,18.8330773168595
Wheat,45.13724796008589,464.4808010482522,18.858997102488946,165.417348182652
Rice,24.686709589627206,1481.7843120543446,25.686627879276145,130.12168568726992
Sugarcane,31.814784076251957,1653.5000078045039,28.978903160879455,2021.527466735217
Soybean,12.317986215875118,771.9071887035738,28.09286442995577,21.962781382561776
Cotton,3.8526580916916426,641.6956399597226,25.37270792896553,5.9769139878625195
Soybean,9.465108595773279,655.6223457415463,29.77832919372157,19.63108381336725
Sugarcane,43.435136343350614,1559.1314801693436,38.84084646529892,2370.167504072272
Sugarcane,31.162078536465778,1403.5455579596967,29.49220898163724,2101.546544341218
Rice,16.707597993685305,1169.1252930552141,30.037903413813666,65.48789091819505
Maize,3.61947691763609,785.1172353135928,18.912564219208026,14.003051038125822
Soybean,16.191667176610054,758.7075059937281,31.80329944400486,39.34227882457939
Cotton,1.2309088505898167,520.7363405609218,27.028544746922346,1.6859123158439662
Maize,22.891835783140735,923.9377843224224,25.772703900074514,84.3709132953708
Cotton,15.34783047012127,130.5366717573172,28.84023584590135,25.08865808002456
Soybean,18.746898536913427,624.2480326793814,22.444445927234725,54.83907936654239
Sugarcane,4.705887827892924,1701.7958398259807,39.336949508762665,247.89133335423463
Cotton,37.68493658729855,702.3557957300989,31.907827769410876,57.48273096969851
Wheat,33.94184997314446,514.1846400618285,29.021422265245462,91.67126081381501
Wheat,15.85720149422407,289.7559940434994,14.283263569662186,35.942316018078294
Soybean,2.5223383819783596,671.6484891944923,24.86446996109537,6.310709523771982
Wheat,23.32565515240481,675.416414248557,23.64259321757268,80.39390516056605
Wheat,2.9011732817154856,416.4788064456243,22.20814324209458,9.064461948272116
Cotton,17.959316508055974,370.92607200817645,34.119659092342516,26.892780287063395
Wheat,40.489386284138625,377.67325266108816,15.718257408593981,148.03047584564408
Wheat,45.224563627304704,650.0502891947863,20.06521687188476,139.98296104377488
Rice,48.020015232852465,1460.1883026063397,27.307124164792594,194.9346836577633
Soybean,31.227353042293895,578.380048110283,25.958189444379695,82.77975424052272
Soybean,29.75162748438497,660.4759064408069,32.11974376573002,67.74108277500771
Cotton,43.2852382772983,720.1575431336875,19.644151137529676,49.70238925328703
Maize,32.656300260733204,652.1171136794619,29.256273284773066,166.71470711280008
Cotton,15.831281308558978,250.51021075320745,27.819894821227802,21.744121911913933
Soybean,6.867592636526062,849.396168020942,22.877447724557115,16.444231039054266
Sugarcane,22.392504365349396,1343.402165140752,33.45036838168306,1580.4164201807405
Maize,20.016838031863703,782.8446969655367,22.706455137035515,95.99077566745399
Sugarcane,48.675120112650035,1628.8405221392313,30.07223971676128,2722.5338319689267
Sugarcane,29.12478357655535,1907.2312372717684,34.201784119677754,1504.3861152327995
Sugarcane,22.20558700370149,1937.6997972191982,36.084844313406606,1208.2733387611847
Cotton,33.04571684959217,789.616877487218,20.39866959552674,46.423136430467466
Wheat,3.115344252284131,279.12403108737624,22.508955838888205,8.873929352140248
Cotton,3.139385506937418,544.6656456561709,30.047192653211262,4.650187667938811
Sugarcane,16.324314693231607,1920.0096317146374,32.29497000837146,919.5550564193544
Rice,44.19280515985661,1076.365367530547,33.09906617121161,180.5729821179123
Cotton,26.338778611989056,636.7598745986859,31.84324043984099,36.544370158062534
Sugarcane,6.550217900169604,1811.02232386186,29.7682787697022,400.34996344885815
Rice,24.617750968910485,1166.3230155054296,31.935036595624606,100.71132236845378
Soybean,9.445111493103202,739.134461527061,27.59583388239138,26.267178803948617
Soybean,37.18841293431947,765.5622147148247,38.98758562922225,91.66732559812293
Wheat,7.187890156643879,672.9648876982022,16.297549468339206,23.736784415342786
Soybean,25.777161514080753,655.2055327112889,27.4922590699072,60.14159679054765
Maize,6.094009419707089,688.0907429421062,25.93203105997908,20.322381132462183
Sugarcane,15.098203290011437,1452.6063448857492,36.795947470820124,873.8249728387099
Rice,31.831740457406312,1402.4448846907667,30.360983579692437,110.59333159345876
Cotton,24.667691529353572,545.0795346959122,26.52248855233458,39.503257482262086
Maize,18.463134465695305,1211.6983909645778,19.039070190180936,69.93435732219069
Sugarcane,21.068485435862954,1638.7846466382516,25.21615334147716,1302.6825478744288
Rice,24.42197770766126,1176.9431598293563,18.473207372078164,99.15562683415553
Maize,6.539595423890996,959.302992158568,18.84215458735713,33.7113792104394
Maize,27.54625567710975,700.2732208423097,23.79869487563394,120.6614069504492
Rice,5.054176870866507,1151.0440284189074,23.290890898769323,23.458277395357303
Cotton,13.38552713760704,325.6710712092233,19.41758411627777,17.50563270004012
Wheat,43.73589644650582,445.7129328875224,27.118770376536396,143.46794721929845
Cotton,36.02041350273063,450.9664459365299,26.000500049453418,51.34973764063436
Wheat,22.677293296661485,511.6740581635791,23.063953707916447,71.9604749860811
Sugarcane,24.198311746108388,1559.7595560643524,34.86863115426184,1286.6913677030068
Soybean,45.37352474108348,717.4032960784773,35.49367490677619,93.11454802362039
Maize,41.44745796401797,662.8576445688678,21.846392256976287,177.0970346437066
Sugarcane,42.81639094331014,1456.4628680997744,30.67828209645349,2648.6310055739955
Soybean,31.79271861696597,575.7302073590006,18.72605574731629,81.5499407485122
Soybean,1.0196756572416539,610.407732310005,23.259560497460402,2.153147594940677
Soybean,22.836301240285934,1077.9268851115082,21.956692480221466,49.88886146838371
Cotton,7.884451479980349,350.8515099532659,28.72621975036727,11.89218488645337
Soybean,42.974004475021374,836.127000338777,16.131722453016934,97.78757842632498
Wheat,25.14628594738283,490.9491396071327,22.70782551586275,74.61670122797297
Cotton,48.3450605595852,837.8665668624968,30.571285393063423,61.883108362171455
Wheat,2.9886998946000594,693.3088501041225,12.743016488435455,8.589442141731151
Rice,8.42142349762031,1135.4102343321704,32.516612494108756,31.867339521026842
Wheat,13.053987275032963,188.38545282929732,21.31507340884874,55.18658900664406
Cotton,11.184342349562803,752.2995961970172,30.95008709995864,14.014144454046166
Sugarcane,29.101096430657858,1590.4135676519343,33.6221035236629,1631.222959527217
Cotton,3.7560880214434516,368.3571305822052,28.14717828784054,5.145547799236282
Wheat,26.11623458028637,434.0992398727749,25.165078722346003,69.95474521504667
Soybean,34.10108606238278,995.5987934530922,27.510384243858006,82.57110554256009
Wheat,47.34296113341458,559.0465150081207,17.344815246911583,155.39636669493342
Sugarcane,23.238481626538668,1527.3493294798461,35.8859248159217,1015.7763673313543
Cotton,42.926539543102386,405.4837062068634,26.194953883737153,61.70512937241945
Maize,34.03516049265108,851.9766469838595,18.09495528225908,146.9325415996967
Maize,18.77558952373632,964.4244011637879,23.299789968218455,80.3620955220516
Maize,22.11817007951566,919.6796015240838,31.17101017928137,92.53536708267184
Maize,15.026692733775977,1172.2514747961059,20.60142355339814,63.57242750572357
Cotton,9.975306843986338,1011.5432160603166,34.913195728018295,14.36166116207467
Wheat,44.85665908381841,279.3631237533813,22.97252184330062,158.2861256916167
Rice,31.673211781979727,962.8288450275334,24.47469636759877,176.983623648522
Maize,33.81095157033836,508.6824053481273,22.690930238843073,193.3798055331502
Cotton,13.453216726262905,861.8273283926555,27.703162743842977,15.485221657344717
Cotton,10.4562163890124,654.4545372171278,30.077375757531247,13.899345658931006
Cotton,10.212770142618158,682.3115834507286,23.276458953637963,16.581630752539535
Sugarcane,16.171958690139444,1748.6811594374324,42.987917013528815,989.3727756132715
Rice,11.590173919089349,942.3542688955038,23.609621639758434,52.44321987772586
Maize,11.324626588670403,650.0303579234799,23.76420917068947,49.404594609389086
Cotton,45.67925808820039,900.0840875376297,26.656864140567052,68.3609573633866
Wheat,13.54503748001414,336.518373117132,22.276990854891075,46.30127517385997
Cotton,44.7379550741632,508.4472429137388,37.79605180055901,55.26333448982843
Sugarcane,49.202860845853294,1484.6603605142654,29.968991542834623,3006.653938229438
Soybean,24.493293929338517,654.2529947482496,29.56586182624306,50.63838627585143
Cotton,43.55533140893571,667.817832160957,20.76413203129466,63.44265625858802
Wheat,15.279341795126383,284.80026484304165,13.710717839396663,48.10692802667639
Wheat,25.3611967551666,469.6065235367922,18.40070132927229,96.21529428930567
Rice,3.6563754660936603,1242.2561448883105,23.037191533350867,14.53835619775847
Rice,21.623929909202076,1220.2066975965593,29.20083492544963,98.4430043711599
Sugarcane,46.73314153670101,1659.2095148171502,32.14556732564556,2584.2194458195095
Cotton,4.556165104190828,520.2986164234973,24.139207649092576,6.887257306848709
Sugarcane,25.811177110759804,1636.7458224441148,26.787493083196246,1326.6234781955134
Rice,28.512419243097163,1088.2291781498006,29.1555122057283,114.67508949465211
Cotton,2.1058605769164775,420.54901450037676,29.268533597459065,2.8567073420878795
Sugarcane,37.669680838002364,1366.3393526571112,34.22919812121696,2420.8380933912977
Rice,25.78465190702416,1288.3493472755115,33.367209428114926,121.64721815638204
Wheat,14.428037895509515,451.6908001381235,12.096980295954154,51.84043370413395
Cotton,6.844311929947428,291.11323035035116,28.005549723436467,10.243549319746794
Sugarcane,41.510379000216965,1394.2925148764602,34.16801602418674,2613.618700357587
Wheat,3.999616249035029,505.07705559445435,20.682986977943763,12.885726837490337
Soybean,30.583470139599566,733.9534364808637,30.04797217985943,66.65759049678978
Sugarcane,42.92385580970261,1541.8353301546788,21.659986467543177,2547.4584938776356
Sugarcane,26.900625870434673,1620.5928206882522,39.803719766990575,1623.9171293545623
Maize,31.911700893610472,607.8958564821976,15.380193767017978,120.23938880086774
Wheat,41.21143645736946,478.2624566826695,14.484767004433742,130.20150731306944
Sugarcane,31.49351522517904,1711.8387430247096,24.825925342413704,1531.8431083929083
Sugarcane,36.004990539827325,1547.9715491698594,27.760933988066963,2226.2010717223834
Maize,20.322716171182552,878.5827021096433,31.956852092084524,107.57836734173316
Maize,30.809152280052256,932.2318041049659,19.154259006637332,146.23780998973888
Cotton,36.52072458459754,355.3722371181153,32.6936180811908,52.39251851734396
Wheat,45.80764474487958,546.8981435957083,13.815005493189688,152.59047994905688
Soybean,40.48159771672788,858.8367315369537,18.090912923298443,87.04775758137349
Cotton,16.706272173518283,819.8974050666163,27.834223334750035,23.638418360931574
Cotton,5.521181223575375,856.9590847668612,23.725715987272118,6.814747471666102
Wheat,22.58129396214626,549.8901891860145,27.390338627597107,75.56028124595004
Sugarcane,3.006625075324509,1514.2559211368548,35.04036013912077,177.09310216830892
Rice,23.051187736862325,1059.4684509766698,19.7133869859395,78.36444663712591
Cotton,9.071169600206066,992.6171769363009,28.75615536083421,11.804772112222153
Rice,39.17126430227785,1461.3079168605097,19.881345731264148,170.3296652107931
Wheat,37.9123336620836,743.6960429743373,24.77042551078314,149.11499942739675
Cotton,15.651621300857958,826.6669576295874,26.219539756904723,19.441867735807627
Maize,32.497300457942046,878.0307880026907,25.753463975644934,174.59431401428762
Cotton,16.79075929715475,749.881422955016,24.540343388306795,23.989372916596533
Wheat,48.26983346259458,644.4893970441958,20.24664082897422,157.47437964808776
Cotton,25.462902468713963,445.64507059729544,39.939838527623664,31.924025964223503
Sugarcane,16.00572301619162,1606.9087226912382,28.29345076895076,1006.2017095612642
Wheat,23.634335006081017,680.8364493949413,20.70652562052405,70.8118918668358
Cotton,37.7887213278096,867.3314715517965,21.317157498425402,60.22997454614172
Maize,1.776823723304782,745.7448800304326,23.601082889744145,8.127174360439446
Sugarcane,14.69400262025278,1522.9781415670718,26.879862508421887,900.8044464012572
Rice,21.86876459679741,1206.744620584275,20.989076650985574,98.17708508886601
Maize,9.693064035937935,609.7054968128557,22.81692852479094,55.12556560607064
Maize,27.5769414493315,571.3322017832279,18.812880435596362,131.1545665949298
